Genomic bins	17119-05-25-243200085	17119-05-08-243200071	17119-05-35-243200067	17119-05-33-243200064	17119-05-16-243200072	17119-05-04-243200101	17119-05-28-243200078	17119-05-01-243200068	17119-05-38-243200077	17119-05-32-243200092	17119-05-15-243200093	17119-05-36-243200079	17119-05-02-243200066	17119-05-23-243200073	17119-05-12-243200081	17119-05-22-243200094	17119-05-20-243200063	17119-05-26-243200098	17119-05-30-243200082	17119-05-14-243200089	17119-05-06-243200069	17119-05-09-243200070	17119-05-13-243200076	17119-05-05-243200087	17119-05-07-243200099	17119-05-40-243200090	17119-05-11-243200091	17119-05-21-243200075	17119-05-27-243200083	17119-05-37-243200074	17119-05-24-243200088	17119-05-34-243200097	17119-05-31-243200080	17119-05-19-243200062	17119-05-18-243200100	17119D-05-29-243200065	17119-05-39-243200084	17119-05-10-243200096	17119-05-17-243200086	17119-05-03-243200095
sinASSsinBIN_bin.318	0.785102	1.6e-05	0.0	0.0	0.0	0.010402	0.0	0.307925	0.011017	0.0	0.357998	0.0	0.000443	0.0	0.643048	0.930985	1.102384	2e-06	1.145732	4.1e-05	1.286567	0.633041	1.222635	0.000182	0.251693	0.0	0.686278	0.052967	0.0	0.0	0.04316	0.008306	0.0	0.0	0.154479	0.405543	0.0	1.100185	0.011758	0.221775
sinASSsinBIN_bin.157	0.0	0.008396	0.0	0.0	0.04975	4.68529	0.0	0.003535	82.471178	0.0	3.393225	1.567241	2.451133	0.0	58.454885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000555	0.0	0.0	0.0	3e-06	4.493027	0.0	0.0	0.0	2.886613	0.0	0.0	0.0	0.0	0.0	0.0	4.639362
sinASSsinBIN_bin.392	0.06297	0.189268	0.0	0.187803	0.0	3.340169	0.0	124.788693	0.0	0.0	0.051412	0.0	0.422774	0.0	0.157901	0.0	0.0	0.0	0.0	0.0	0.164185	0.101073	0.418436	11.073343	0.296369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.106554	0.734731
sinASSsinBIN_bin.397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.170961	0.0	0.0	0.0	0.011708	0.0	0.0	0.0	0.0	0.0	6.719155	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.330	1.751572	1.269756	0.0	0.000507	0.004596	0.422751	1.4e-05	1.131468	1.942138	0.0	2.950559	0.0	0.035637	1.1e-05	2.883014	5.241668	5.699566	0.000417	5.055276	0.002246	4.68981	3.709976	12.071976	0.227263	5.611605	0.0	4.475739	1.50805	0.004917	2e-05	0.845164	0.69316	8e-06	1e-06	2.368099	1.192403	0.0	4.021236	1.764657	2.067471
sinASSsinBIN_bin.24	0.329244	0.696418	0.504526	0.004382	0.0	14.651875	0.0	1.807855	0.343926	0.0	0.579557	0.159702	0.720276	0.0	0.064233	0.291005	0.768686	0.0	0.316536	0.0	0.648239	1.00241	0.491057	0.175616	0.782922	0.0	0.614849	0.00681	1e-06	0.033144	4.8e-05	147.289879	0.0	0.0	0.025017	0.275915	0.0	0.025358	0.00211	1.333597
sinASSsinBIN_bin.458	17.050596499999997	0.0	0.0	0.0	0.0	0.0	0.015795	0.0	0.0	0.071933	0.0	0.0	0.0	0.018219	0.745137	0.15671	0.0	0.128258	0.024214	0.0	0.0	4.607407	0.0	0.0	0.0	15.638286	0.0	0.0	0.0	0.091665	0.0	0.0	174.690959	0.095561	3.047924	0.0	0.160524	0.0	0.089761	0.0
sinASSsinBIN_bin.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.615515	0.0	0.0	0.0	0.019858	0.0	0.0	0.0	0.0	0.0	0.0	2.225509	0.0	0.0	0.0
sinASSsinBIN_bin.464	0.0	0.006771	0.0	0.112863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9147	0.0	0.0	0.0
sinASSsinBIN_bin.159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.280105	0.0	0.0	0.651742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.526024	0.0	0.24748	0.0	0.0	0.0	0.0	0.0	1.695521	1.198449	0.0	0.544878	0.0	0.0	0.0
sinASSsinBIN_bin.263	0.983088	0.092808	0.0	0.0	0.0	0.479939	0.0	0.368542	1e-06	0.382435	0.029733	0.126655	0.705709	0.0	0.71173	2.396831	1.275322	0.225035	0.0	0.0	328.30309	14.77808	0.0	1.002123	0.122382	0.0	7.3e-05	0.0	0.0	0.288041	0.0	0.000117	0.0	0.0	2.25349	0.002237	0.0	0.0	0.00023	0.688701
sinASSsinBIN_bin.438	0.0	0.0	0.0	0.0	0.0	0.0	0.1223735	0.0	0.0	0.0	0.0	1.210428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.937981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.439	0.0	0.0	0.037453	0.0	0.0	0.0	0.0	0.0	0.0	0.004684	0.0	0.0	0.0	0.120326	0.0	0.0	0.0	0.045543	0.0	0.673331	0.0	0.0	0.0	0.0	0.0	0.0	0.470203	0.017391	0.0	0.134541	0.0	0.0	0.0	1.123886	0.0	1.3e-05	0.004392	0.0	1.733377	0.0
sinASSsinBIN_bin.252	0.031158	0.066925	0.0	0.051001	0.0	0.172256	0.001377	240.015129	0.000769	0.00051	0.001735	0.002994	0.303243	0.0	0.033305	0.0	0.0	0.0	0.000469	0.0	0.050522	0.017152	0.0	0.366834	0.086302	0.019155	0.0	0.0	0.004338	0.002303	0.010027	0.084114	0.143968	0.000401	0.0	0.0	0.009728	0.0	0.03648	0.357096
sinASSsinBIN_bin.37	0.0	0.003315	0.035182	0.051645	0.0	0.0	0.0	0.0	0.003133	0.0	0.0	0.035754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999372	0.0	0.0	0.0	0.07202	0.0	0.039243	0.0	0.0	0.0	0.0	1.927199	0.0	0.0	0.0
sinASSsinBIN_bin.505	0.0	0.310981	0.34963	0.0	0.0	0.0	0.0	0.0	0.0	1.757711	0.0	0.582839	0.0	0.0	0.0	0.0	0.064364	1.003081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.277327	0.0	0.0	1.682998	0.0	0.0	0.041951	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.496	0.0	0.0	0.0	0.079888	0.0	0.0	0.0	0.0	0.486077	0.597692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0237055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.489173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.251027	0.0	0.0	0.0	0.089506	0.0	0.018348	0.0	0.0	0.0	0.0	10.207982	0.0	0.025368	0.0
sinASSsinBIN_bin.54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	4.2e-05	0.0	1e-06	0.0	0.424836	0.0	0.0	0.0	0.0	0.0	0.0	7.2e-05	0.0	0.0	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012
sinASSsinBIN_bin.543	0.045586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.853958	0.0	0.052939	0.0	0.0	0.0	0.0	0.0	0.507356	0.0	0.095668	0.0	0.0	0.0	0.0	0.0	0.044278	0.0	0.345104	0.0	0.819516	0.0	1e-06	0.0	0.0	0.0	10.138405	2.780615	0.0	2.905162	0.0
sinASSsinBIN_bin.331	0.012557	1.72727	0.0	0.0	0.0	0.0	24.387751	0.0	0.0	1.718041	0.0	0.0	0.0	0.0	4.666583	0.0	0.0	0.040859	0.029155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125495	0.0	0.0	0.650637	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.56	0.017063	0.768122	0.0	0.027141	0.0	0.0	24.343588	0.0	0.006161	0.0	0.0	42.627988	0.0	0.0	1.800081	0.0	0.0	0.013478	0.002379	0.0	0.0	0.0	0.0	0.0	0.0	0.436953	0.0	0.050774	0.088851	0.134692	0.0	0.029265	0.0	0.0	0.0	0.0	0.330276	0.0	0.0	0.0
sinASSsinBIN_bin.123	0.0	0.79582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.305555	0.0	0.0	0.0	10.787477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2450645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.663789	0.0
sinASSsinBIN_bin.212	0.0	0.0	0.0	0.135585	0.053782	0.015915	0.0	3.093856	0.008847	0.0	0.083064	0.0	3.573985	0.0	0.055358	0.0	0.0	0.0	0.0	0.042132	0.0	0.130979	5.400722	0.005248	1.146293	0.0	0.017812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.944937	0.0	0.0
sinASSsinBIN_bin.218	0.0	0.0	0.019138	0.037872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.297881	0.0	0.0	0.0	0.042634	0.0	0.041924	0.0	0.0	0.0	0.0	4.287512	0.0	0.0	0.0
sinASSsinBIN_bin.416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.421	0.0	12.88059	0.088283	0.0	0.0	0.0	0.072649	0.0	0.0	2.651091	0.020145	0.068494	0.0	0.3484	0.000535	0.0	0.0	0.821732	0.599406	133.548227	0.0	0.006492	0.031198	0.0	0.0	0.0	0.500938	0.0	0.0	3.302348	0.0	0.072008	0.510156	0.0	0.0	2.751567	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.364	0.0	0.134702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.306137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116031	0.0	0.0	0.0	0.667758	0.0	0.0	0.930697	0.0	0.0	0.0
sinASSsinBIN_bin.516	0.0	0.0	0.0	0.0	0.0	0.0	19.718318	0.0	0.0	0.0	1.215821	0.57648	0.0	0.0	5.568309	0.0	0.002773	0.0	0.000138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.921457	0.0	0.0	0.0	4.72971	0.0	2.5e-05	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.239	0.0	0.0	0.037138	0.046089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.974657	0.0	0.0	0.0	0.061817	0.0	0.043873	0.0	0.0	0.0	0.0	1.832051	0.0	0.0	0.0
sinASSsinBIN_bin.481	0.0	0.0	0.0	0.0	0.0	0.0	0.351381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.091065	8.170081	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.560	0.0	0.091104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043459	0.0	0.0	0.0	12.605416	0.0	0.0	0.0	0.0	0.0	0.0	0.055052	0.0	0.0	0.0
sinASSsinBIN_bin.107	0.0	1.544308	0.0	0.0	0.105614	0.0	0.953536	0.0	0.0	0.0	0.0	0.356831	0.0	0.0	0.275737	0.0	0.0	0.0	0.363535	1.12864	0.0	0.0	0.0	0.0	0.0	0.333157	0.0	0.0	0.0	2.023406	0.0	0.0	0.0	0.357553	0.0	0.0	6.988924	0.0	0.0	0.0
sinASSsinBIN_bin.36	0.0	0.008147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004242	0.0	0.007102	0.0	0.00674	0.023093	0.0	0.0	0.008001	0.0	0.0	0.0	0.0	0.0	0.652137	0.0	13.671193	0.0	0.013109	0.020083	0.0	0.0	0.026087	0.018691	0.0	0.812412	0.0	0.029223	0.0
sinASSsinBIN_bin.473	0.0	0.0	0.0	0.0	0.0	0.0	0.140729	0.0	0.0	0.0	0.247586	37.704116	0.0	0.0	0.0	0.0	12.17159	0.0	0.0	0.0	16.945149	2.348179	0.0	0.0	0.0	5.008828	0.0	0.0	0.0	0.0	0.0	0.163393	9.925079	0.0	24.004776	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.476	14.516974	0.0	0.198501	0.079553	0.0	0.012326	0.00051	0.0	0.011813	0.090337	0.550164	141.655154	0.0	0.004932	0.0	7.018344	13.299183	0.023779	0.0	0.007228	13.685451	0.04382	0.0	0.016536	0.0	4.702952	0.0	0.054167	0.000385	0.039015	4.1e-05	24.198848	22.409792	0.004882	33.112143	0.077542	0.225599	0.0	0.474043	0.009548
sinASSsinBIN_bin.117	0.066229	23.562796	9.044578	1.630434	0.165756	0.095677	1.897705	0.137835	0.021463	1.534398	0.102458	7.579179	0.16854	200.342944	1.516727	0.052837	0.102753	10.80376	0.028309	47.860547	0.035695	0.074191	0.057432	55.846776	0.723289	0.414894	0.270279	0.80723	0.18116	22.192975	0.247401	0.493405	1.99085	1.976095	0.745279	8.706644	1.17865	0.194045	0.302111	0.561016
sinASSsinBIN_bin.531	0.0	0.000104	0.0	0.000131	0.0	0.0	0.0	0.007117	0.002019	0.0	0.072669	0.0	13.143519	0.0	3e-06	0.0	0.0	0.0	0.0	0.034681	0.0	0.0	5.7e-05	1e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.049122	0.0	0.0	0.001451	0.0	0.0	0.0	0.0	0.0	0.422226
sinASSsinBIN_bin.362	0.0	0.0	0.0	0.0	0.0	0.0	0.028369	0.0	0.0	0.0	0.013916	65.12106	0.0	0.0	0.0	0.0	5.077476	0.0	0.0	0.0	2.035938	6.126123	0.0	0.0	0.0	5.339676	0.0	0.0	0.0	0.0	0.0	0.665572	11.768476	0.0	5.001278	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.81	0.003732	0.0	0.0	0.000298	0.0	0.00872	72.045827	0.0	0.0	0.0	3.456342	3.766403	0.0	0.0	25.43572	0.0	0.076043	0.02173	0.000272	0.0	0.0	0.030486	1e-05	0.0	0.0	0.066016	0.0	0.0	40.936387	0.0	0.0	0.067431	67.720537	0.0	0.035473	0.0	0.0	0.0	0.0	0.60695
sinASSsinBIN_bin.408	0.356043	0.320077	0.0	0.0	0.0	0.416346	0.0	0.0	0.052431	0.0	0.361108	0.0	0.0	0.0	0.160612	0.598355	0.634294	0.0	0.417899	0.0	0.475799	0.559225	0.660663	0.0	0.6447705	0.0	0.348754	0.180992	0.77651	2.927011	0.0	0.127433	0.0	0.0	0.376233	0.284156	0.0	0.630053	0.247777	0.0
sinASSsinBIN_bin.461	0.179117	18.733602	0.0	0.0	0.0	0.0	0.147454	0.0	0.0	39.564334	0.0	0.0	0.0	218.206837	0.0	0.0	0.0	176.898865	0.0	45.450674	0.0	0.0	0.0	0.0	0.0	0.0	0.015059	0.001569	0.301039	91.766047	0.0	0.0	0.0	7.275656	0.0	19.309334	11.472701	0.0	46.977122	0.0
sinASSsinBIN_bin.77	0.0	0.0	0.0	0.023624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.711335	0.0	0.0	0.0	0.030522	0.0	0.027019	0.0	0.0	0.0	0.0	1.491552	0.0	0.0	0.0
sinASSsinBIN_bin.322	0.029424	5.034011	0.218384	0.999114	0.39164	0.0	7.792904	0.0	0.0	1.788569	0.0	6.024152	0.0	4.724129	1.758041	0.0	0.0	4.501766	0.0	18.584984	0.0	0.0	0.0	5.257934	0.445083	0.434242	0.096363	0.322989	0.067815	10.666937	0.0	0.457039	1.593475	3.719133	0.503652	2.048792	0.858891	0.153013	0.0	0.720281
sinASSsinBIN_bin.143	0.0	39.389227	0.008844	0.004709	0.0	0.018384	0.0	0.020791	0.0	0.005605	0.0	6.036727	0.027934	0.0	0.0	0.0	0.0	0.096663	0.0	0.0	0.076315	0.0	0.0	0.037771	0.009444	0.160615	0.536454	0.102015	0.0	1.724082	0.0	0.258256	0.070481	0.0	0.0	0.943889	0.27438	0.0	0.0	0.025769
sinASSsinBIN_bin.72	0.0	0.0	0.0	0.045068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.962378	0.0	5.096696	0.0	0.054071	0.0	0.020405	0.0	0.0	0.0	0.0	5.445691	0.0	0.0	0.0
sinASSsinBIN_bin.511	2e-06	0.038788	2.261218	1.382433	1.9e-05	0.0	0.0	0.002459	0.001335	0.101127	0.0	0.042791	3e-06	0.236359	0.0	0.0	0.0	0.09997	0.000406	1.730061	0.000826	0.000402	0.000142	6.866275	0.009145	0.002225	0.042165	0.022224	9.3e-05	8.431615	0.0	0.055215	0.000382	0.120148	0.0	0.454507	0.005703	0.0	2e-06	0.002057
sinASSsinBIN_bin.135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.169324	0.0	0.0	0.0	0.0	0.0	0.0	0.166516	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.433114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.208	0.0	0.0	0.024892	0.038183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.2651	0.0	0.0	0.0	0.053296	0.0	0.027592	0.0	0.0	0.0	0.0	0.036646	0.0	0.0	0.0
sinASSsinBIN_bin.428	7.863724	4.391792	0.002037	0.0	0.001226	2.373052	0.001541	2.499214	5.493394	1e-06	7.428898	1.9e-05	2.647269	7.5e-05	8.423493	19.891358	47.057453	0.000575	21.656956	0.013694	30.494154	13.623198	19.652099	0.082982	23.91536	0.0	24.134249	3.285665	0.021678	0.014528	2.537963	2.638661	0.000344	0.000317	7.544753	4.350908	0.0	17.541385	8.796755	9.394486
sinASSsinBIN_bin.457	0.030907	0.0	0.010383	0.0	0.0	0.0	0.782753	0.0	0.0	0.498377	0.0	0.102135	0.0	0.059853	0.0	0.0	0.000974	0.030693	0.0	0.507124	0.0	0.006251	0.0	0.0	0.0	0.0	0.00614	0.0	0.0	0.041937	0.0	0.077966	1.359735	0.0	0.0	0.150296	0.004269	0.0	0.0	0.0
sinASSsinBIN_bin.486	0.0	0.469633	0.022953	0.01702	0.0	0.0	0.0	0.0	0.0	0.0	0.023264	0.0	0.0	135.269371	0.0	0.0	0.006071	0.0	0.0	32.150143	0.0	0.0	0.0	0.0	0.001568	1.2e-05	0.0	2.461613	0.0	32.030255	0.0	0.0	0.0	1.208542	0.0	0.0	6.537015	0.0	0.0	0.0
sinASSsinBIN_bin.247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.286346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.251502	0.0	0.0	0.0
sinASSsinBIN_bin.508	19.219771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025511	0.0	0.0	0.0	0.063709	0.269505	2.442607	0.0	0.039989	0.0	0.0	0.0	0.112316	0.0	0.0	0.0	11.571285	0.0	0.0	0.0	0.170193	0.0	0.0	52.85402	0.214857	0.552301	0.0	0.281911	0.0	0.0	0.0
sinASSsinBIN_bin.329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.026475	0.0	0.0	0.044522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.083159	0.0	8.6e-05	0.112176	0.0	0.129385	0.043955	0.02605	0.0	0.02001	0.0	2e-06	0.0
sinASSsinBIN_bin.432	0.0	0.0	0.0	4.17934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.985355	0.0	0.838525	0.0	0.0	0.0	0.0	0.294738	0.0	0.0	0.0	0.0	0.0	0.0	0.000938	0.0	0.0	0.0	0.728388	0.0	0.0	14.838996	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinASSsinBIN_bin.175	3.2e-05	0.0	0.910925	0.46782	0.0	0.0	4.064711	1.3e-05	4e-05	0.0	6.047001	15.013745	8.5e-05	0.0	5.529433	0.000391	0.006711	0.0	0.0	2.9e-05	0.0	0.002713	0.003416	1.044189	1e-06	0.818895	0.0	0.000144	5.1e-05	0.475866	0.0	0.399336	8.771063	0.0	7.978145	0.022208	0.0	2.3e-05	0.0	46.040682
sinASSsinBIN_bin.105	0.0	0.0	0.0	0.0	0.0	0.0	0.047021	0.0	0.048101	0.0	0.0	0.0	0.0	0.0	0.0447	0.0	0.0	0.0	0.0	1.906082	0.0	0.0	0.0	0.0	0.0	0.171526	0.0	0.0	0.0	0.0	0.0	0.092084	20.823432	0.0	0.0	0.0	0.0	0.0	0.0	0.0
